LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2020-11-29 18:39:26,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-74, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:39:26,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-74, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:39:27,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:39:27,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:39:27,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-78, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:39:27,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-75, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:39:27,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-74, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:39:27,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:39:27,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-75, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:39:27,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:39:27,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:39:27,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:39:27,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:39:27,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:39:27,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-77, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:39:27,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:39:27,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-77, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:39:27,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-78, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:39:27,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-78, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:39:27,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-77, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:39:27,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-77, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:39:27,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-77, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:39:27,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:39:27,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:39:27,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:39:27,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-77, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:39:27,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-77, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:39:27,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-75, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:39:27,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-77, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:39:27,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:39:27,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-77, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:39:27,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-75, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:39:27,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:39:27,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:39:27,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-75, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:39:27,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:39:27,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-77, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:39:27,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:39:27,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-75, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:39:27,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-77, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:39:27,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-77, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:39:27,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:39:27,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-74, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:39:27,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-74, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:39:27,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-77, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:39:27,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-75, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:39:27,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-77, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:39:27,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-75, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:39:27,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:39:28,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:39:28,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-75, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:39:28,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-74, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:39:28,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-75, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:39:28,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:39:28,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:39:28,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-75, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:39:28,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-74, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:39:28,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-77, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:39:28,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-74, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:39:28,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-75, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:39:28,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:39:28,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-76, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:39:28,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-74, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:39:28,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-78, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:39:28,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-74, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-11-29 18:39:28,1900-01-00 00:00:00,Djura,60:02:92:13:A7:CC,-74, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
